name	race	background	date	class	justClass	subclass	level	feats	HP	AC	Str	Dex	Con	Int	Wis	Cha	alignment	skills	weapons	spells	day	processedAlignment	good	lawful	processedRace	processedSpells	processedWeapons	levelGroup	alias
98c86e	Half-Orc	Noble	2019-01-20T05:29:45Z	Druid 11	Druid	Circle of the Moon	11		114	15	18	14	16	14	20	15		Arcana|History|Perception|Intimidation|Persuasion	Scimitar|Javelin	Poison Spray*0|Thorn Whip*0|Mending*0|Produce Flame*0|Purify Food And Water*1|Cure Wounds*1|Jump*1|Speak With Animals*1|Find Trap*2|Flaming Spear*2|Moon Beam*2|Call Lightning*3|Erupting Earth*3|Dispell Magic*3|Polymorph*4|Conjure Minor Elemental*4|Mass Cure Wounds*5|Wall Of Stone*5|Wall Of Thorns*6	01 19 19		NA	NA	Half-Orc	Poison Spray*0|Thorn Whip*0|Mending*0|Produce Flame*0|Purify Food and Drink*1|Cure Wounds*1|Jump*1|Speak with Animals*1|Find Traps*2|Flaming Sphere*2|Moonbeam*2|Call Lightning*3|Erupting Earth*3|Dispel Magic*3|Polymorph*4|Conjure Minor Elementals*4|Mass Cure Wounds*5|Wall of Stone*5|Wall of Thorns*6	Scimitar|Javelin	8-11	cool_meitner
d18645	Protector Aasimar	Knight	2019-01-13T01:28:05Z	Cleric 11	Cleric	Grave Domain	11		81	16	16	11	16	12	20	20	Chaotic Neutral	Religion|Insight|Medicine|Persuasion	Mace|Crossbow, light|Quarterstaff|Silvered Dagger|Longbow|Greataxe|Greatsword	Spare the Dying*0|Sacred Flame*0|Thaumaturgy*0|Word Of Radiance*0|Light*0|Mending*0|Bane*1|False Life*1|Inflict Wounds*1|Guiding Bolt*1|Command*1|Shield Of Faith*1|Gentle Repose*2|Ray of Enfeeblement*2|Spiritual Weapon*2|Calm Emotion*2|Hold Person*2|Revivify*3|Vampiric Touch*3|Create Food And Water*3|Bestow Curse*3|Spirit Guardians*3|Blight*4|Death Ward*4|Stone Shape*4|Guardian Of Faith*4|Banishment*4|Antilife Shell*5|Raise Dead*5|Destructive Wave*5|Teleportation Circle*5|Mass Cure Wounds*5	01 12 19	CN	N	C	Aasimar	Spare the Dying*0|Sacred Flame*0|Thaumaturgy*0|Word of Radiance*0|Light*0|Mending*0|Bane*1|False Life*1|Inflict Wounds*1|Guiding Bolt*1|Command*1|Shield of Faith*1|Gentle Repose*2|Ray of Enfeeblement*2|Spiritual Weapon*2|Calm Emotions*2|Hold Person*2|Revivify*3|Vampiric Touch*3|Create Food and Water*3|Bestow Curse*3|Spirit Guardians*3|Blight*4|Death Ward*4|Stone Shape*4|Guardian of Faith*4|Banishment*4|Antilife Shell*5|Raise Dead*5|Destructive Wave*5|Teleportation Circle*5|Mass Cure Wounds*5	Mace|Crossbow, Light|Quarterstaff|Dagger|Longbow|Greataxe|Greatsword	8-11	blissful_heisenberg
f3f6cb	Dragonborn	Knight	2019-01-08T01:33:37Z	Paladin 13	Paladin	Oath of Ancients	13		121	21	18	14	14	8	10	15	Lawful Neutral	Athletics|Religion|Insight|Intimidation|Performance	Unarmed strike|Battleaxe|Halberd|Longbow|Mace|MeowMeow|Shamus	Truestrike*0|Eldritch Blast*0|Ensnaring Strike*1|Speak with Animals*1|Comprehend Languages*1|Moonbeam*2|Misty Step*2|Plant Growth*3|Protection from Energy*3|Ice Storm*4|Stoneskin*4	01 07 19	LN	N	L	Dragonborn	True Strike*0|Eldritch Blast*0|Ensnaring Strike*1|Speak with Animals*1|Comprehend Languages*1|Moonbeam*2|Misty Step*2|Plant Growth*3|Protection from Energy*3|Ice Storm*4|Stoneskin*4	Unarmed Strike|Battleaxe|Halberd|Longbow|Mace	12-15	thirsty_ramanujan
f3f6cb	Dragonborn	Knight	2018-12-18T02:02:45Z	Paladin 11	Paladin	Oath of Ancients	11		113	21	18	14	14	8	10	15	Lawful Neutral	Athletics|Religion|Insight|Intimidation|Performance	Unarmed strike|Battleaxe|Halberd|Longbow|Mace|MeowMeow	Truestrike*0|Eldritch Blast*0|Ensnaring Strike*1|Speak with Animals*1|Comprehend Languages*1|Moonbeam*2|Misty Step*2|Plant Growth*3|Protection from Energy*3	12 17 18	LN	N	L	Dragonborn	True Strike*0|Eldritch Blast*0|Ensnaring Strike*1|Speak with Animals*1|Comprehend Languages*1|Moonbeam*2|Misty Step*2|Plant Growth*3|Protection from Energy*3	Unarmed Strike|Battleaxe|Halberd|Longbow|Mace	8-11	thirsty_ramanujan
5c3769	Lightfoot Halfling	Entertainer	2019-01-03T00:42:48Z	Bard 7	Bard	College of Swords	7		61	20	12	18	14	13	14	18		Acrobatics|Sleight of Hand|Deception|Performance|Persuasion	Dagger|Rapier|Longsword|Shortsword|Scimitar|Crossbow, Hand|Dagger|Longsword	Minor Illusion*0|Dissonant Whispers*1	01 02 19		NA	NA	Halfling	Minor Illusion*0|Dissonant Whispers*1	Dagger|Rapier|Longsword|Shortsword|Scimitar|Crossbow, hand	4-7	condescending_lamport
6ebc3d	Half-Elf	Outlander	2019-01-20T05:30:42Z	Paladin 11	Paladin	Oath of Devotion	11		122	20	18	14	14	11	14	18	Chacotic Good	Athletics|Animal Handling|Perception|Survival	Longsword|Warhammer|Quarterstaff|Longbow|Morning Glory	Protection from Evil and Good*1|Sanctuary*1|Lesser Restoration*2|Zone of Truth*2|Beacon of Hope*3|Dispel Magic*3	01 19 19	CG	G	C	Half-Elf	Protection from Evil and Good*1|Sanctuary*1|Lesser Restoration*2|Zone of Truth*2|Beacon of Hope*3|Dispel Magic*3	Longsword|Warhammer|Quarterstaff|Longbow	8-11	quizzical_kilby
b4cf7f	Human	Entertainer	2018-12-18T02:25:52Z	Bard 11	Bard	College of Glamour	11		85	12	12	15	15	11	12	18		Acrobatics|Sleight of Hand|Investigation|Perception|Performance	Rapier|Dagger		12 17 18		NA	NA	Human		Rapier|Dagger	8-11	focused_montalcini
47a309	Tiefling	Sage	2019-01-08T01:30:30Z	Sorcerer 12	Sorcerer	Wild Magic	12		88	12	12	14	14	12	12	20	Chaotic neutral	Arcana|History|Insight|Persuasion	Quarterstaff|Dagger|Dart|Longbow|Crossbow, Light|Shortsword|Trident|Shortsword	Posion Spray*0|Firebolt*0|Prestidigitation*0|Barkskin*0|Levitate*2|Ice storm*4	01 07 19	CN	N	C	Tiefling	Poison Spray*0|Fire Bolt*0|Prestidigitation*0|Levitate*2|Ice Storm*4	Quarterstaff|Dagger|Dart|Longbow|Crossbow, Light|Shortsword|Trident	12-15	heuristic_archimedes
d18645	Protector Aasimar	Knight	2018-12-16T03:25:25Z	Cleric 10	Cleric	Grave Domain	10		75	16	16	11	16	12	20	20	Chaotic Neutral	Religion|Insight|Medicine|Persuasion	Mace|Crossbow, light|Quarterstaff|Silvered Dagger|Longbow|Greataxe	Spare the Dying*0|Sacred Flame*0|Thaumaturgy*0|Word Of Radiance*0|Light*0|Mending*0|Bane*1|False Life*1|Inflict Wounds*1|Guiding Bolt*1|Command*1|Shield Of Faith*1|Gentle Repose*2|Ray of Enfeeblement*2|Spiritual Weapon*2|Calm Emotion*2|Hold Person*2|Revivify*3|Vampiric Touch*3|Create Food And Water*3|Bestow Curse*3|Spirit Guardians*3|Blight*4|Death Ward*4|Stone Shape*4|Guardian Of Faith*4|Banishment*4|Antilife Shell*5|Raise Dead*5|Destructive Wave*5|Teleportation Circle*5|Mass Cure Wounds*5	12 15 18	CN	N	C	Aasimar	Spare the Dying*0|Sacred Flame*0|Thaumaturgy*0|Word of Radiance*0|Light*0|Mending*0|Bane*1|False Life*1|Inflict Wounds*1|Guiding Bolt*1|Command*1|Shield of Faith*1|Gentle Repose*2|Ray of Enfeeblement*2|Spiritual Weapon*2|Calm Emotions*2|Hold Person*2|Revivify*3|Vampiric Touch*3|Create Food and Water*3|Bestow Curse*3|Spirit Guardians*3|Blight*4|Death Ward*4|Stone Shape*4|Guardian of Faith*4|Banishment*4|Antilife Shell*5|Raise Dead*5|Destructive Wave*5|Teleportation Circle*5|Mass Cure Wounds*5	Mace|Crossbow, Light|Quarterstaff|Dagger|Longbow|Greataxe	8-11	blissful_heisenberg
4ed3b0	Mountain Dwarf	Outlander	2018-12-30T08:25:24Z	Barbarian 11	Barbarian	Path of the Totem Warrior	11		137	25	20	20	20	12	14	18	Chaotic Neutral	Athletics|Acrobatics|Stealth|Perception|Survival|Intimidation	Hazirawn/Nec|Warhammer|Battleaxe|9x Javelin	Detect Magic (1)*0|Detect Good and Evil (1)*0|Detect Thoughts (2)*0	12 30 18	CN	N	C	Dwarf	*	Warhammer|Battleaxe|Javelin	8-11	elegant_chebyshev
d5bc2c	Human	Soldier	2018-12-15T00:39:18Z	Paladin 6	Paladin	Oath of Ancients	6	Savage Attacker	72	21	19	16	16	16	13	14		Athletics|Medicine|Intimidation	Longsword|Javelin|Crossbow, Heavy|Morning Glory	Divine Sense*0|Lay On Hands*0|Ensnaring Strike*1|Speak with Animals*1|Moonbeam*2|Misty Step*2	12 14 18		NA	NA	Human	Mage Hand*0|Ensnaring Strike*1|Speak with Animals*1|Moonbeam*2|Misty Step*2	Longsword|Javelin|Crossbow, Heavy	4-7	blissful_noyce
b9fcd5	Mountain Dwarf	Acolyte	2018-09-16T00:53:45Z	Barbarian 1	Barbarian		1		9	10	11	10	11	16	8	12		Religion|Insight	Greataxe|Handaxe|Javelin		09 15 18		NA	NA	Dwarf		Greataxe|Handaxe|Javelin	1-3	heuristic_jepsen
1d594f	Half-Orc	Mercenary Veteran	2018-07-27T05:53:01Z	Barbarian 20|Fighter 19|Rogue 10|Wizard 16|Bard 16|Paladin 4|Warlock 4	Barbarian|Fighter|Rogue|Wizard|Bard|Paladin|Warlock	Path of the Battlerager|Battle Master|Inquisitive|School of Necromancy|College of Lore|OathBreaker|The Great Old One	89	Great Weapon Master|Prodigy	1149	22	24	20	24	20	20	20		Athletics|Acrobatics|Arcana|Investigation|Animal Handling|Insight|Perception|Deception|Intimidation|Performance|Persuasion	Greataxe|Handaxe|Javelin|Greatsword|Greataxe	Hellish Rebuke*1|Inflict Wounds*1|Animate Dead*3	07 26 18		NA	NA	Half-Orc	Hellish Rebuke*1|Inflict Wounds*1|Animate Dead*3	Greataxe|Handaxe|Javelin|Greatsword	NA	admiring_pare
8e5ad0	Kenku	Far Traveler	2018-11-25T18:34:48Z	Fighter 3	Fighter	Arcane Archer	3		28	15	14	19	15	10	10	8	neutral	Athletics|Acrobatics|Stealth|Nature|Insight|Perception|Survival	Longbow|Pike|Crossbow, light		11 25 18	NN	N	N	Kenku		Longbow|Pike|Crossbow, Light	1-3	reverent_napier
8e5ad0	Kenku	Far Traveler	2018-11-25T18:24:05Z	Fighter 3	Fighter	Arcane Archer	3		28	15	14	19	15	10	10	8	neutral	Athletics|Acrobatics|Stealth|Nature|Insight|Perception|Survival	Longbow|Pike|Crossbow, light		11 25 18	NN	N	N	Kenku		Longbow|Pike|Crossbow, Light	1-3	reverent_napier
8e5ad0	Kenku	Far Traveler	2018-11-25T18:09:24Z	Fighter 3	Fighter	Arcane Archer	3		28	15	14	19	15	10	10	8		Athletics|Acrobatics|Stealth|Nature|Insight|Perception|Survival	Longbow|Longbow|Pike|Crossbow, light		11 25 18		NA	NA	Kenku		Longbow|Pike|Crossbow, Light	1-3	reverent_napier
98c86e	Half-Orc	Noble	2018-12-09T00:40:36Z	Druid 10	Druid	Circle of the Moon	10		104	15	18	14	16	14	20	15		Arcana|History|Perception|Intimidation|Persuasion	Scimitar|Javelin	Poison Spray*0|Thorn Whip*0|Mending*0|Produce Flame*0|Purify Food And Water*1|Cure Wounds*1|Jump*1|Speak With Animals*1|Find Trap*2|Flaming Spear*2|Moon Beam*2|Call Lightning*3|Erupting Earth*3|Dispell Magic*3|Polymorph*4|Conjure Minor Elemental*4|Mass Cure Wounds*5|Wall Of Stone*5	12 08 18		NA	NA	Half-Orc	Poison Spray*0|Thorn Whip*0|Mending*0|Produce Flame*0|Purify Food and Drink*1|Cure Wounds*1|Jump*1|Speak with Animals*1|Find Traps*2|Flaming Sphere*2|Moonbeam*2|Call Lightning*3|Erupting Earth*3|Dispel Magic*3|Polymorph*4|Conjure Minor Elementals*4|Mass Cure Wounds*5|Wall of Stone*5	Scimitar|Javelin	8-11	cool_meitner
ffaf2b	Scourge Aasimar	Custom	2018-11-07T18:07:52Z	Sorcerer 5	Sorcerer	Divine Soul	5	War Caster	41	13	9	16	16	14	13	18	Neutral Good	Deception|Intimidation|Persuasion	Crossbow, light|Dagger	Guidance *0|Minor Illusion *0|Light *0|Sacred Flame *0|Firebolt *0|Word Of Radiance *0|Bless*1|Chromatic Orb*1|Healing Word *1|Scorching Ray*2|Prayer Of Healing *2|Mass Healing Word *3	11 07 18	NG	G	N	Aasimar	Guidance*0|Minor Illusion*0|Light*0|Sacred Flame*0|Fire Bolt*0|Word of Radiance*0|Bless*1|Chromatic Orb*1|Healing Word*1|Scorching Ray*2|Prayer of Healing*2|Mass Healing Word*3	Crossbow, Light|Dagger	4-7	kind_jepsen
a8afd6	Tiefling	Urban Bounty Hunter	2018-07-26T17:19:32Z	Fighter 3|Barbarian 1	Fighter|Barbarian	Battle Master|	4		37	16	15	10	14	9	12	15		Insight|Perception|Intimidation|Persuasion	Longbow|Greatsword|Trident|Handaxe|Sword Of Vengeance		07 26 18		NA	NA	Tiefling		Longbow|Greatsword|Trident|Handaxe	4-7	bold_solomon
be2028	Dragonborn	Acolyte	2018-07-26T17:21:25Z	Paladin 4	Paladin	Oath of Ancients	4		45	18	17	8	16	10	12	14	Lawful Neutral	Religion|Insight|Medicine|Intimidation	Flail|Javelin|Longsword	Ensnaring Strike*1|Speak with Animals*1	07 26 18	LN	N	L	Dragonborn	Ensnaring Strike*1|Speak with Animals*1	Flail|Javelin|Longsword	4-7	elated_hofstadter
b4366d	Wolf	Wolf	2018-10-17T19:23:35Z	Fighter 4	Fighter	Champion	4	Heavy Armor Master|Magic Initiate	11	15	12	15	12	3	12	6	Wolf	Acrobatics|Stealth|Perception|Survival	Bite		10 17 18		NA	NA				4-7	compassionate_dirac
fc6aed	Shifter (Wildhunt) 	City Watch	2018-10-17T19:23:22Z	Ranger 3	Ranger	Beast Master	3		28	14	10	16	14	10	14	11	Neutral	Athletics|Stealth|Investigation|Nature|Insight|Perception	Shortsword|Longbow		10 17 18	NN	N	N			Shortsword|Longbow	1-3	jovial_bell
3299a8	Loxodon	Outlander	2018-10-12T14:29:34Z	Druid 3	Druid	Circle of the Shepherd	3		24	15	12	14	14	10	16	9	Neutral Good	Athletics|Nature|Perception|Survival	Sling|Quarterstaff (Shi.)|Quarterstaff	Primal Savagery*0|Shillelagh*0|Cure Wounds*1|Earth Tremor*1|Healing Word*1|Ice Knife*1|Healing Spirit*2|Heat Metal*2	10 12 18	NG	G	N		Primal Savagery*0|Shillelagh*0|Cure Wounds*1|Earth Tremor*1|Healing Word*1|Ice Knife*1|Healing Spirit*2|Heat Metal*2	Sling|Quarterstaff	1-3	determined_bohr
352ea0	Shifter (Wildhunt) 	City Watch	2018-10-18T01:46:59Z	Ranger 3	Ranger	Beast Master	3		28	14	11	16	14	8	14	12	Neutral	Athletics|Stealth|Investigation|Nature|Insight|Perception|Survival	Shortsword|Longbow	Cure Wounds*1|Ensaring Strike*1|Hunter's Mark*1	10 17 18	NN	N	N		Cure Wounds*1|Ensnaring Strike*1|Hunter’s Mark*1	Shortsword|Longbow	1-3	stupefied_fermi
3b3698	Dragonborn	Acolyte	2018-06-03T04:52:39Z	Warlock 1	Warlock	The Celestial	1		9	13	10	14	13	10	12	16	Chaotic good	Religion|Insight|Deception|Intimidation	Dagger|Dagger	Light*0|Sacred Flame*0|Mage Hand*0|Eldritch Blast*0|Hex*1|Tasha's Hideous Laughter*1	06 02 18	CG	G	C	Dragonborn	Light*0|Sacred Flame*0|Mage Hand*0|Eldritch Blast*0|Hex*1|Tasha’s Hideous Laughter*1	Dagger	1-3	awesome_khayyam
350bfb	Half-Elf	Haunted One	2019-01-10T08:27:52Z	Cleric 3	Cleric	Knowledge Domain	3		21	14	12	14	12	16	16	16	Lawful Good	Arcana|History|Investigation|Nature|Religion|Insight|Survival	Mace|Quarterstaff	Sacred Flame*0|Spare the Dying*0|Light*0|Command*1|Identify*1|Healing Word*1|Shield of Faith*1|Detect Magic*1|Inflict Wounds*1|Augury*2|Suggestion*2|Blindness/Deafness*2|Prayer of Healing *2	01 10 19	LG	G	L	Half-Elf	Sacred Flame*0|Spare the Dying*0|Light*0|Command*1|Identify*1|Healing Word*1|Shield of Faith*1|Detect Magic*1|Inflict Wounds*1|Augury*2|Suggestion*2|Blindness/Deafness*2|Prayer of Healing*2	Mace|Quarterstaff	1-3	kind_mestorf
350bfb	Half-Elf	Haunted One	2019-01-10T08:19:02Z	Cleric 1	Cleric	Knowledge Domain	1		9	14	12	14	12	16	16	16	Lawful Good	Arcana|History|Investigation|Nature|Religion|Insight|Survival	Mace|Quarterstaff	Sacred Flame*0|Spare the Dying*0|Light*0|Command*1|Identify*1|Healing Word*1|Shield of Faith*1	01 10 19	LG	G	L	Half-Elf	Sacred Flame*0|Spare the Dying*0|Light*0|Command*1|Identify*1|Healing Word*1|Shield of Faith*1	Mace|Quarterstaff	1-3	kind_mestorf
759369	Half-Orc	Barbarian Tribe Member	2018-05-25T22:16:24Z	Barbarian 8	Barbarian	Path of the Totem Warrior	8		116	16	16	12	20	10	11	10	CN	Athletics|Acrobatics|Stealth|Animal Handling|Perception|Survival|Intimidation	Dagger|Greataxe|Handaxe		05 25 18	CN	N	C	Half-Orc		Dagger|Greataxe|Handaxe	8-11	wonderful_hawking
032cef	Half-Elf	Urchin	2018-10-28T10:44:09Z	Rogue 1	Rogue		1		22	16	14	20	16	14	10	14	Chaotic Good	Athletics|Acrobatics|Sleight of Hand|Stealth|Perception|Deception|Intimidation	Rapier|Shortbow|Dagger		10 28 18	CG	G	C	Half-Elf		Rapier|Shortbow|Dagger	1-3	awesome_thompson
8a7fff	Aarakocra	Soldier	2018-12-02T14:35:27Z	Bard 7|Monk 1	Bard|Monk	College of Lore|	8		77	18	14	17	16	13	18	20		Athletics|Stealth|History|Insight|Perception|Intimidation|Performance|Persuasion	Longsword|Dagger		12 02 18		NA	NA	Aarakocra		Longsword|Dagger	8-11	kind_euclid
7eeb77	Tabaxi	Sailor	2018-12-02T15:41:34Z	Bard 7|Monk 1	Bard|Monk	College of Lore|	8		79	18	15	18	17	14	16	20	Chaotic Neutral 	Athletics|Sleight of Hand|Stealth|Investigation|Insight|Perception|Deception|Performance|Persuasion	Rapier|Dagger		12 02 18	CN	N	C	Tabaxi		Rapier|Dagger	8-11	cocky_ishizaka
39de2d	Half-Elf	Folk Hero	2018-12-02T17:21:09Z	Cleric 8	Cleric	Life Domain	8	Crossbow Expert	82	18	16	15	17	14	20	17		Religion|Animal Handling|Insight|Medicine|Survival|Persuasion	Mace|Crossbow, light	Bless*1|Cure Wounds*1|Lesser Restoration*2|Spiritual Weapon*2|Beacon of Hope*3|Revivify*3|Death Ward*4|Guardian of Faith*4	12 02 18		NA	NA	Half-Elf	Bless*1|Cure Wounds*1|Lesser Restoration*2|Spiritual Weapon*2|Beacon of Hope*3|Revivify*3|Death Ward*4|Guardian of Faith*4	Mace|Crossbow, Light	8-11	mystifying_galileo
7d35f9	Firbolg	Hermit	2018-06-10T14:56:40Z	Druid 1	Druid		1		9	13	12	14	13	10	19	12	Neutral Good	Religion|Insight|Medicine|Perception	Quarterstaff|Scimitar		06 10 18	NG	G	N	Firbolg		Quarterstaff|Scimitar	1-3	trusting_meitner
93cbf0	Half-Elf	Haunted One	2018-08-16T16:46:06Z	Sorcerer 7	Sorcerer	Wild Magic	7		44	10	11	10	14	16	14	19		Insight|Persuasion	Crossbow, light|Dagger	Dancing Lights*0|Fire Bolt*0|Mage Hand*0|Poison Spray*0|Prestidigitation*0|Detect Magic*1|Witch Bolt*1|Burning Hands *1|Crown Of Madness*2|Scorching Ray*2|Fear*3|Lightning Bolt*3|Wall Of Fire*4	08 16 18		NA	NA	Half-Elf	Dancing Lights*0|Fire Bolt*0|Mage Hand*0|Poison Spray*0|Prestidigitation*0|Detect Magic*1|Witch Bolt*1|Burning Hands*1|Crown of Madness*2|Scorching Ray*2|Fear*3|Lightning Bolt*3|Wall of Fire*4	Crossbow, Light|Dagger	4-7	crazy_easley
2a3330	Dragonborn	Mercenary Veteran	2018-09-15T19:38:10Z	Rogue 1	Rogue		1		10	14	19	17	15	12	10	16		Athletics|Perception|Deception|Intimidation|Performance|Persuasion	Rapier|Shortbow|Dagger		09 15 18		NA	NA	Dragonborn		Rapier|Shortbow|Dagger	1-3	peaceful_jepsen
87886c	Dragonborn	Knight	2018-06-03T23:55:27Z	Barbarian 1	Barbarian		1		15	15	19	15	16	10	12	14	Chaotic Neutral	Athletics|Arcana|Intimidation|Persuasion	Greatsword|Unarmed Strike|Javelin		06 03 18	CN	N	C	Dragonborn		Greatsword|Unarmed Strike|Javelin	1-3	silly_poitras
955d0b	Human	Faction Agent	2018-06-13T16:20:08Z	Fighter 5	Fighter	Eldritch Knight	5	Sentinel	39	19	18	10	12	16	10	9		Athletics|Arcana|Nature|Insight|Survival	Longsword|Handaxe	Lightning Lure*0|Booming Bade*0|Shield*1|Absorb Elements*1|Snare*1	06 13 18		NA	NA	Human	Lightning Lure*0|Booming Blade*0|Shield*1|Absorb Elements*1|Snare*1	Longsword|Handaxe	4-7	optimistic_bhaskara
70fcef	Human	Faction Agent	2018-06-13T20:52:39Z	Sorcerer 5	Sorcerer	Wild Magic	5	Lucky	32	12	10	14	14	10	10	18		Arcana|History|Insight|Deception|Persuasion	Quarterstaff|Dagger		06 13 18		NA	NA	Human		Quarterstaff|Dagger	4-7	determined_stallman
ebc99d	Human	Faction Agent	2018-06-12T20:58:27Z	Fighter 5	Fighter	Eldritch Knight	5	Sentinel	39	19	18	10	12	16	10	9		Athletics|Arcana|Nature|Insight|Survival	Longsword|Handaxe		06 12 18		NA	NA	Human		Longsword|Handaxe	4-7	brave_ganguly
105cd5	Human	Faction Agent	2018-06-15T16:21:06Z	Rogue 5	Rogue	Arcane Trickster	5		38	15	10	18	14	16	11	10		Acrobatics|Sleight of Hand|Stealth|Insight|Perception|Survival	Rapier|Shortbow|Dagger		06 15 18		NA	NA	Human		Rapier|Shortbow|Dagger	4-7	stupefied_shaw
f69f29	Human	Faction Agent	2018-06-12T20:41:32Z	Cleric 5	Cleric	Arcana Domain	5	Magic Initiate	28	16	9	16	10	10	18	12		Arcana|History|Religion|Insight|Medicine|Persuasion	Mace|Crossbow, light	Detect Magic*1|Magic Missile*1|Magic Weapon*2|Arcanist's Magic Aura*2|Dispel Magic*3|Magic Circle*3	06 12 18		NA	NA	Human	Detect Magic*1|Magic Missile*1|Magic Weapon*2|Nystul’s Magic Aura*2|Dispel Magic*3|Magic Circle*3	Mace|Crossbow, Light	4-7	thirsty_gates
ebc99d	Human	Faction Agent	2018-06-12T21:01:10Z	Fighter 5	Fighter	Eldritch Knight	5	Sentinel	39	19	18	10	12	16	10	9		Athletics|Arcana|Nature|Insight|Survival	Longsword|Handaxe	Lightning Lure*0|Booming Bade*0|Shield*1|Absorb Elements*1|Snare*1	06 12 18		NA	NA	Human	Lightning Lure*0|Booming Blade*0|Shield*1|Absorb Elements*1|Snare*1	Longsword|Handaxe	4-7	brave_ganguly
71c5aa	Lightfoot Halfling	Urchin	2018-08-08T09:26:58Z	Monk 1	Monk		1		9	17	14	19	15	14	16	14	lawful neutral	Acrobatics|Sleight of Hand|Stealth|Insight	Quarterstaff|Dart|Unarmed strike		08 08 18	LN	N	L	Halfling		Quarterstaff|Dart|Unarmed Strike	1-3	sweet_galileo
66e397	Wood Elf	Outlander	2018-07-10T18:40:47Z	Rogue 1	Rogue		1		9	14	10	17	13	10	14	12	Chaotic Good	Athletics|Stealth|Perception|Survival|Deception	Shortsword|Shortbow|Dagger		07 10 18	CG	G	C	Elf		Shortsword|Shortbow|Dagger	1-3	charming_jepsen
1b3948	Dragonborn	Haunted One	2019-01-03T08:20:39Z	Cleric 1	Cleric	Grave Domain	1		8	12	13	10	11	13	13	16	CG	Sleight of Hand|Investigation|Medicine|Survival|Deception|Persuasion	Mace|Light Hammer	Spare the Dying*0|Bane*1|False Life*1	01 03 19	CG	G	C	Dragonborn	Spare the Dying*0|Bane*1|False Life*1	Mace|Light hammer	1-3	brave_swirles
1b3948	Dragonborn	Haunted One	2019-01-03T07:20:42Z	Cleric 1	Cleric	Grave Domain	1		8	12	16	10	11	13	13	14	CG	Investigation|Medicine|Survival|Persuasion	Mace|Light Hammer	Spare the Dying*0|Bane*1|False Life*1	01 02 19	CG	G	C	Dragonborn	Spare the Dying*0|Bane*1|False Life*1	Mace|Light hammer	1-3	brave_swirles
1b3948	Dragonborn	Haunted One	2019-01-03T08:27:40Z	Cleric 1	Cleric	Grave Domain	1		8	13	12	12	10	12	13	16	CG	Sleight of Hand|Investigation|Medicine|Survival|Deception|Persuasion	Mace|Light Hammer	Spare the Dying*0|Bane*1|False Life*1	01 03 19	CG	G	C	Dragonborn	Spare the Dying*0|Bane*1|False Life*1	Mace|Light hammer	1-3	brave_swirles
8dae8b	Human	Folk Hero	2018-12-04T21:29:29Z	Paladin 1	Paladin		1		12	16	16	10	14	9	12	16		Athletics|Animal Handling|Survival|Intimidation	Maul		12 04 18		NA	NA	Human		Maul	1-3	musing_solomon
f742fa	Wood Elf	Hermit	2018-11-25T14:03:58Z	Monk 11	Monk	Way of the Open Hand	11		70	20	13	20	14	12	20	9		Athletics|Acrobatics|Religion|Medicine|Perception	Shortsword|Dart|Unarmed Strike		11 25 18		NA	NA	Elf		Shortsword|Dart|Unarmed Strike	8-11	wonderful_grothendieck
c936b2	Human	Folk Hero	2018-07-28T19:56:15Z	Warlock 1	Warlock	The Fiend	1		8	11	11	11	16	11	12	16		History|Nature|Animal Handling|Survival	Crossbow, light|Dagger		07 28 18		NA	NA	Human		Crossbow, Light|Dagger	1-3	elated_raman
300b28	Human	Knight	2018-08-04T22:03:36Z	Paladin 5	Paladin	Oath of Devotion	5	Shield Master|Resilient	50	23	18	14	18	14	16	16		Athletics|Arcana|Religion|Perception|Persuasion	Longsword|Flail	Protection from Evil and Good*1|Sanctuary*1|Lesser Restoration*2|Zone of Truth*2	08 04 18		NA	NA	Human	Protection from Evil and Good*1|Sanctuary*1|Lesser Restoration*2|Zone of Truth*2	Longsword|Flail	4-7	affectionate_williams
972378	Wood Elf	Far Traveler	2018-12-04T00:25:02Z	Ranger 1	Ranger		1		10	16	10	16	11	12	16	10		Stealth|Animal Handling|Insight|Perception|Survival	Dagger|Javelin|Longbow		12 03 18		NA	NA	Elf		Dagger|Javelin|Longbow	1-3	friendly_hodgkin
3c926c	Bugbear	Hermit	2018-08-30T18:37:02Z	Fighter 6|Bard 3	Fighter|Bard	Battle Master|College of Lore	9	Grappler	82	17	20	16	16	10	14	13		Athletics|Acrobatics|Stealth|Nature|Religion|Animal Handling|Medicine|Survival|Intimidation	Crossbow, light		08 30 18		NA	NA	Bugbear		Crossbow, Light	8-11	compassionate_nobel
a4842f	Human	Acolyte	2018-08-28T13:24:27Z	Paladin 3|Sorcerer 6	Paladin|Sorcerer	Oath of Devotion|Draconic Bloodline	9	Polearm Master|War Caster	73	19	19	14	14	10	12	19		Athletics|Religion|Insight|Intimidation|Persuasion	Lance|Halberd|Net	Protection from Evil and Good*1|Sanctuary*1	08 28 18		NA	NA	Human	Protection from Evil and Good*1|Sanctuary*1	Lance|Halberd|Net	8-11	elastic_haslett
