name	race	background	date	class	justClass	subclass	level	feats	HP	AC	Str	Dex	Con	Int	Wis	Cha	alignment	skills	weapons	spells	day	processedAlignment	good	lawful	processedRace	processedSpells	processedWeapons	levelGroup	alias
9368d0	Half-Orc	Knight	2018-08-22T22:25:49Z	Fighter 15	Fighter	Battle Master	15	Great Weapon Master	225	16	20	14	20	15	14	13		History|Animal Handling|Insight|Intimidation|Persuasion	Greatsword|Whip|Crossbow, light		08 22 18		NA	NA	Half-Orc		Greatsword|Whip|Crossbow, Light	12-15	inspiring_hopper
37842a	Half-Elf	Far Traveler	2018-04-16T21:33:57Z	Ranger 15	Ranger	Beast Master	15		151	15	10	19	14	12	14	15		Investigation|Nature|Animal Handling|Insight|Perception	Shortsword|Longbow		04 16 18		NA	NA	Half-Elf		Shortsword|Longbow	12-15	heuristic_shannon
e97ae1	Wood Elf	Folk Hero	2018-04-16T21:33:57Z	Druid 15	Druid	Circle of the Moon	15		118	14	9	17	14	12	19	9		Nature|Animal Handling|Medicine|Perception|Survival	Quarterstaff|Scimitar		04 16 18		NA	NA	Elf		Quarterstaff|Scimitar	12-15	romantic_kepler
4b9745	High Elf	Urchin	2018-04-16T21:33:57Z	Rogue 15	Rogue	Arcane Trickster	15		104	14	11	19	13	17	11	12		Acrobatics|Sleight of Hand|Stealth|Investigation|Perception|Deception|Persuasion	Rapier|Shortbow|Dagger		04 16 18		NA	NA	Elf		Rapier|Shortbow|Dagger	12-15	trusting_nash
b5a5b4	Dragonborn	Acolyte	2018-04-16T21:33:57Z	Sorcerer 15	Sorcerer	Draconic Bloodline	15		119	14	12	13	15	13	9	20		Arcana|Religion|Insight|Intimidation	Crossbow, light|Dagger		04 16 18		NA	NA	Dragonborn		Crossbow, Light|Dagger	12-15	hopeful_bhaskara
7a4887	Dark Elf	Acolyte	2018-04-16T21:33:57Z	Cleric 15	Cleric	Life Domain	15		118	18	16	14	13	10	18	11		Religion|Insight|Medicine|Perception|Persuasion	Mace|Crossbow, light	Bless*1|Cure Wounds*1|Lesser Restoration*2|Spiritual Weapon*2|Beacon of Hope*3|Revivify*3|Death Ward*4|Guardian of Faith*4|Mass Cure Wounds*5|Raise Dead*5	04 16 18		NA	NA	Elf	Bless*1|Cure Wounds*1|Lesser Restoration*2|Spiritual Weapon*2|Beacon of Hope*3|Revivify*3|Death Ward*4|Guardian of Faith*4|Mass Cure Wounds*5|Raise Dead*5	Mace|Crossbow, Light	12-15	hungry_banach
c3bece	Goliath	Folk Hero	2018-04-16T21:33:57Z	Barbarian 15	Barbarian	Path of the Totem Warrior	15		202	16	19	14	19	8	11	9		Athletics|Nature|Animal Handling|Survival|Intimidation	Greataxe|Javelin		04 16 18		NA	NA	Goliath		Greataxe|Javelin	12-15	romantic_haslett
c96884	Half-Orc	Clan Crafter	2018-08-04T00:20:44Z	Barbarian 14	Barbarian	Path of the Berserker	14	Great Weapon Master|Tough	159	16	20	11	15	7	12	12		History|Insight|Perception|Survival|Intimidation	Greataxe|Javelin		08 03 18		NA	NA	Half-Orc		Greataxe|Javelin	12-15	dreamy_hugle
b2d598	Forest Gnome	Port City Noble	2018-07-09T14:29:17Z	Fighter 14	Fighter	Eldritch Knight	14	Skilled|Polearm Master|Fade Away|Linguist|Squat Nimbleness	88	16	19	15	10	19	14	10		Acrobatics|Arcana|History|Nature|Religion|Insight|Survival|Persuasion	Trident	True Strike*0|Shape Water*0|Prestidigitation*0|Shield*1|Thunderwave*1|Identify*1|Comprehend Languages*1|Dragon's Breath (Lightning) *2|Misty Step*2|See Invisibility*2|Haste*3|Fireball*3|Counterspell*3	07 09 18		NA	NA	Gnome	True Strike*0|Shape Water*0|Prestidigitation*0|Shield*1|Thunderwave*1|Identify*1|Comprehend Languages*1|Misty Step*2|See Invisibility*2|Haste*3|Fireball*3|Counterspell*3	Trident	12-15	cool_hoover
4f5fa9	Variant	Urban Bounty Hunter	2018-10-12T18:37:07Z	Rogue 14	Rogue	Swashbuckler	14		115	17	10	20	17	10	13	18	Chaotic Neutral	Acrobatics|Sleight of Hand|Stealth|Investigation|Perception|Deception	Rapier|Dagger|Longbow|Sun Blade	"Green-Flame Blade

*0"	10 12 18	CN	N	C	Half-Elf	Green-Flame Blade*0	Rapier|Dagger|Longbow	12-15	hopeful_golick
3b4031	High Elf	Knight	2018-08-16T21:56:02Z	Mystic 14	Mystic	Order of the Soul Knife	14	Elven Accuracy|Resilient	115	17	10	20	16	12	10	10		Arcana|Insight|Medicine|Perception|Persuasion	Spear|Crossbow, light|Soul Knife W/ PP	Green Flame Blade 2d8*0	08 16 18		NA	NA	Elf	Green-Flame Blade*0	Spear|Crossbow, Light	12-15	hardcore_mendel
0af90d	Human	Soldier	2018-08-04T01:43:54Z	Fighter 14	Fighter	Purple Dragon Knight	14	Charger|Tough|Mobile|Alert	158	19	20	13	16	10	11	12		Athletics|Perception|Survival|Intimidation|Persuasion	War pick|Handaxe		08 03 18		NA	NA	Human		War pick|Handaxe	12-15	romantic_snyder
be80e1	Lightfoot Halfling	Criminal	2018-09-16T03:25:04Z	Rogue 14	Rogue	Thief	14		101	19	14	18	14	13	10	14	Chaotic Good	Acrobatics|Sleight of Hand|Stealth|Investigation|Perception|Deception|Persuasion	Shortsword|Shortbow|Dagger		09 15 18	CG	G	C	Halfling		Shortsword|Shortbow|Dagger	12-15	agitated_volhard
84085a	Human	Outlander	2018-05-01T18:33:57Z	Wizard 14	Wizard	School of Abjuration	14	Observant	58	19	9	14	10	20	17	17	Chaotic Neutral	Athletics|Arcana|History|Medicine|Survival	Quarterstaff		05 01 18	CN	N	C	Human		Quarterstaff	12-15	keen_sanderson
f3f6cb	Dragonborn	Knight	2019-01-08T01:33:37Z	Paladin 13	Paladin	Oath of Ancients	13		121	21	18	14	14	8	10	15	Lawful Neutral	Athletics|Religion|Insight|Intimidation|Performance	Unarmed strike|Battleaxe|Halberd|Longbow|Mace|MeowMeow|Shamus	Truestrike*0|Eldritch Blast*0|Ensnaring Strike*1|Speak with Animals*1|Comprehend Languages*1|Moonbeam*2|Misty Step*2|Plant Growth*3|Protection from Energy*3|Ice Storm*4|Stoneskin*4	01 07 19	LN	N	L	Dragonborn	True Strike*0|Eldritch Blast*0|Ensnaring Strike*1|Speak with Animals*1|Comprehend Languages*1|Moonbeam*2|Misty Step*2|Plant Growth*3|Protection from Energy*3|Ice Storm*4|Stoneskin*4	Unarmed Strike|Battleaxe|Halberd|Longbow|Mace	12-15	thirsty_ramanujan
8e441f	Human	Guild Artisan	2018-07-03T22:54:22Z	Monk 13	Monk	Way of the Drunken Master	13	Alert	69	19	8	20	13	10	18	10		Acrobatics|Stealth|Religion|Insight|Performance|Persuasion	Shortsword|Dart|Unarmed strike		07 03 18		NA	NA	Human		Shortsword|Dart|Unarmed Strike	12-15	elated_panini
a79d96	Tabaxi	Outlander	2018-10-16T12:25:48Z	Revised Ranger 13	Revised Ranger	Monster Slayer	13		95	16	8	20	15	18	8	9		Athletics|Stealth|Investigation|Nature|Insight|Perception|Survival	Shortsword|Longbow	Protection From Evil and Good*1|Cure Wounds*1|Absorb Elements *1|Good Berry*1|Hail of Throns *1|Hunters Mark*1|Zephyr strike*1|Zone of Truth*2|Healing Spirit*2|Magic Circle*3|Lighting Arrow*3|Flame Arrow *3|Banishment*4|Conjure Woodland Creature*4	10 16 18		NA	NA	Tabaxi	Protection from Evil and Good*1|Cure Wounds*1|Absorb Elements*1|Goodberry*1|Hail of Thorns*1|Hunter’s Mark*1|Zephyr Strike*1|Zone of Truth*2|Healing Spirit*2|Magic Circle*3|Lightning Arrow*3|Flame Arrows*3|Banishment*4	Shortsword|Longbow	12-15	modest_lehmann
2ffd3c	Human	Folk Hero	2018-10-14T14:43:16Z	Fighter 13	Fighter	Battle Master	13	Charger|Inspiring Leader|Great Weapon Master|Heavy Armor Master|Polearm Master	108	18	18	17	15	13	12	15		Athletics|Religion|Animal Handling|Survival|Intimidation|Persuasion	Pike|Longsword		10 14 18		NA	NA	Human		Pike|Longsword	12-15	competent_mccarthy
e7b828	Hill Dwarf	Sailor	2018-08-25T02:00:43Z	Cleric 13	Cleric	Tempest Domain	13		120	19	15	10	17	8	20	10	lawful good	Athletics|Religion|Insight|Perception	Mace|Crossbow, light	Spare The Dying*0|Sacred Flame*0|Word Of Radiance *0|Toll The Dead*0|Resistance*0|Light*0|Fog Cloud*1|Thunderwave*1|Inflict Wound *1|Cure Wounds*1|Sanctuary *1|Guiding Bolt*1|Bless*1|Healing Word*1|Gust of Wind*2|Shatter*2|Spiritual Weapon*2|Hold Person*2|Call Lightning*3|Sleet Storm*3|Spirit Gaurdians*3|Life Transference *3|Revivify*3|Control Water*4|Ice Storm*4|Guardian Of Faith*4|Freedom Of Movement*4|Destructive Wave*5|Insect Plague*5|Flame Strike*5|Greater Restoration*5|Heal*6|Fire Storm*7	08 24 18	LG	G	L	Dwarf	Spare the Dying*0|Sacred Flame*0|Word of Radiance*0|Toll the Dead*0|Resistance*0|Light*0|Fog Cloud*1|Thunderwave*1|Inflict Wounds*1|Cure Wounds*1|Sanctuary*1|Guiding Bolt*1|Bless*1|Healing Word*1|Gust of Wind*2|Shatter*2|Spiritual Weapon*2|Hold Person*2|Call Lightning*3|Sleet Storm*3|Spirit Guardians*3|Life Transference*3|Revivify*3|Control Water*4|Ice Storm*4|Guardian of Faith*4|Freedom of Movement*4|Destructive Wave*5|Insect Plague*5|Flame Strike*5|Greater Restoration*5|Heal*6|Fire Storm*7	Mace|Crossbow, Light	12-15	bold_ishizaka
95a948	Mountain Dwarf	Hermit	2018-10-02T21:56:46Z	Cleric 13	Cleric	Life Domain	13	Healer	156	17	16	12	18	6	16	12		History|Religion|Insight|Medicine	Warhammer|Crossbow, light|Battleaxe|Dagger	Bless*1|Cure Wounds*1|Lesser Restoration*2|Spiritual Weapon*2|Beacon of Hope*3|Revivify*3|Death Ward*4|Guardian of Faith*4|Mass Cure Wounds*5|Raise Dead*5	10 02 18		NA	NA	Dwarf	Bless*1|Cure Wounds*1|Lesser Restoration*2|Spiritual Weapon*2|Beacon of Hope*3|Revivify*3|Death Ward*4|Guardian of Faith*4|Mass Cure Wounds*5|Raise Dead*5	Warhammer|Crossbow, Light|Battleaxe|Dagger	12-15	optimistic_dirac
b89c0d	Mountain Dwarf	Custom	2018-10-03T00:46:07Z	Cleric 13	Cleric	Life Domain	13		120	13	16	4	18	12	20	12		History|Religion|Insight|Medicine	Warhammer|Crossbow, light	Bless*1|Cure Wounds*1|Lesser Restoration*2|Spiritual Weapon*2|Beacon of Hope*3|Revivify*3|Death Ward*4|Guardian of Faith*4|Mass Cure Wounds*5|Raise Dead*5	10 02 18		NA	NA	Dwarf	Bless*1|Cure Wounds*1|Lesser Restoration*2|Spiritual Weapon*2|Beacon of Hope*3|Revivify*3|Death Ward*4|Guardian of Faith*4|Mass Cure Wounds*5|Raise Dead*5	Warhammer|Crossbow, Light	12-15	frosty_dijkstra
bfc357	Lightfoot Halfling	Criminal	2018-08-22T01:32:50Z	Rogue 13	Rogue	Thief	13		94	15	14	18	14	13	10	14		Sleight of Hand|Stealth|Deception|Persuasion	Shortsword|Shortbow|Dagger		08 21 18		NA	NA	Halfling		Shortsword|Shortbow|Dagger	12-15	nostalgic_poincare
47a309	Tiefling	Sage	2019-01-08T01:30:30Z	Sorcerer 12	Sorcerer	Wild Magic	12		88	12	12	14	14	12	12	20	Chaotic neutral	Arcana|History|Insight|Persuasion	Quarterstaff|Dagger|Dart|Longbow|Crossbow, Light|Shortsword|Trident|Shortsword	Posion Spray*0|Firebolt*0|Prestidigitation*0|Barkskin*0|Levitate*2|Ice storm*4	01 07 19	CN	N	C	Tiefling	Poison Spray*0|Fire Bolt*0|Prestidigitation*0|Levitate*2|Ice Storm*4	Quarterstaff|Dagger|Dart|Longbow|Crossbow, Light|Shortsword|Trident	12-15	heuristic_archimedes
aef35a	Centaur	Folk Hero	2019-01-18T04:38:14Z	Fighter 12	Fighter	Cavalier	12	Heavy Armor Master	160	20	20	12	18	10	12	12		Athletics|Animal Handling|Insight|Survival|Performance	Lance|Handaxe|Battleaxe|Trident		01 17 19		NA	NA	Centaur		Lance|Handaxe|Battleaxe|Trident	12-15	ecstatic_yalow
6f918e	Tabaxi	Criminal	2018-07-09T14:05:11Z	Rogue 12	Rogue	Mastermind	12	Actor|Keen Mind|Observant	75	14	12	16	12	15	18	16		Sleight of Hand|Stealth|Insight|Perception|Deception|Intimidation|Persuasion	Rapier|Shortbow|Dagger		07 09 18		NA	NA	Tabaxi		Rapier|Shortbow|Dagger	12-15	hardcore_gagarin
b2a4fc	Firbolg	Acolyte	2018-06-21T20:25:45Z	Cleric 12	Cleric	Forge Domain	12		111	18	14	10	18	13	20	12		History|Religion|Insight|Medicine	Mace|Crossbow, light	Identify*1|Searing Smite*1|Heat Metal*2|Magic Weapon*2|Elemental Weapon*3|Protection from Energy*3|Fabricate*4|Wall of Fire*4|Animate Objects*5|Creation*5	06 21 18		NA	NA	Firbolg	Identify*1|Searing Smite*1|Heat Metal*2|Magic Weapon*2|Elemental Weapon*3|Protection from Energy*3|Fabricate*4|Wall of Fire*4|Animate Objects*5|Creation*5	Mace|Crossbow, Light	12-15	laughing_leakey
b30019	Human	Urchin	2018-11-30T20:35:22Z	Rogue 12	Rogue	Thief	12	Observant|Resilient	75	17	12	20	12	14	15	12		Athletics|Acrobatics|Sleight of Hand|Stealth|Investigation|Perception|Survival	Shortsword +1|Shortbow|Dagger		11 30 18		NA	NA	Human		Shortsword|Shortbow|Dagger	12-15	musing_mendeleev
d55d41	Protector Aasimar	Guild Artisan	2018-10-11T22:13:47Z	Fighter 12	Fighter	Arcane Archer	12	Sharpshooter|Alert	144	18	15	20	14	12	16	18		Acrobatics|Arcana|Insight|Perception|Persuasion	Longbow|Scimitar|Handaxe		10 11 18		NA	NA	Aasimar		Longbow|Scimitar|Handaxe	12-15	eloquent_vaughan
7ad53a	Tiefling	Charlatan	2018-10-11T22:35:41Z	Rogue 12	Rogue	Mastermind	12	Actor	120	16	13	20	15	13	13	18		Acrobatics|Sleight of Hand|Stealth|Perception|Deception|Persuasion	Rapier|Shortbow|Dagger		10 11 18		NA	NA	Tiefling		Rapier|Shortbow|Dagger	12-15	wonderful_jackson
9ea362	Wood Elf	Hermit	2019-01-08T01:33:55Z	Druid 12	Druid	Circle of the Moon	12	Resilient	115	15	10	13	17	12	18	10		Arcana|Religion|Medicine|Perception|Survival	Quarterstaff|Dagger|Shortbow|Shillelagh	Mending*0|Produce Flame*0|Shillelagh*0|Create Or Destory Water*1|Cure Wounds*1|Goodberry*1|Speak With Animals*1|Heat Metal*2|Moonbeam*2|Flame Blade*2|Call Lightning*3|Haste*3|Dispell Magic*3|Conjure Minor Elemental*4|Conjure Woodland Beings*4|Greater Invisibility*4|Insect Plague*5|Conjure Elemental*5	01 07 19		NA	NA	Elf	Mending*0|Produce Flame*0|Shillelagh*0|Create or Destroy Water*1|Cure Wounds*1|Goodberry*1|Speak with Animals*1|Heat Metal*2|Moonbeam*2|Flame Blade*2|Call Lightning*3|Haste*3|Dispel Magic*3|Conjure Minor Elementals*4|Conjure Woodland Beings*4|Greater Invisibility*4|Insect Plague*5|Conjure Elemental*5	Quarterstaff|Dagger|Shortbow	12-15	sad_elbakyan
62cf57	Fire Genasi	Far Traveler	2018-10-12T20:53:35Z	Sorcerer 12	Sorcerer	Storm Sorcery	12		86	12	8	14	16	11	12	20		Arcana|Insight|Perception|Persuasion	Crossbow, light|Dagger		10 12 18		NA	NA	Genasi		Crossbow, Light|Dagger	12-15	relaxed_yalow
ada1cd	Dark Elf	Courtier	2018-10-12T22:04:51Z	Rogue 12	Rogue	Swashbuckler	12		75	17	8	20	12	12	14	17		Acrobatics|Sleight of Hand|Stealth|Insight|Perception|Performance|Persuasion	Rapier|Shortbow		10 12 18		NA	NA	Elf		Rapier|Shortbow	12-15	silly_sanderson
afe304	Aarakocra	Far Traveler	2018-08-14T18:33:43Z	Ranger 12	Ranger	Beast Master	12	Lucky|Sharpshooter	88	15	10	19	12	10	12	14		Athletics|Stealth|Animal Handling|Insight|Perception	Shortsword|Longbow		08 14 18		NA	NA	Aarakocra		Shortsword|Longbow	12-15	kind_visvesvaraya
ff0168	Half-Orc	Folk Hero	2018-08-16T22:24:39Z	Fighter 12	Fighter	Champion	12	Great Weapon Master	112	20	18	13	16	11	11	13	Chaotic Neutral	Athletics|Animal Handling|Perception|Survival|Intimidation	Greatsword|Battleaxe|Magma Battleaxe|Crossbow, Light|Unarmed Strike		08 16 18	CN	N	C	Half-Orc		Greatsword|Battleaxe|Crossbow, Light|Unarmed Strike	12-15	practical_perlman
5c97c9	Tabaxi	Folk Hero	2018-08-29T09:34:02Z	Ranger 12	Ranger	Hunter	12	Dual Wielder|Alert	89	16	8	18	12	10	15	14	CN	Athletics|Stealth|Investigation|Nature|Animal Handling|Perception|Survival	Longbow|Trident V|Net Of Reduce|Claws|Rapier	Ensnaring Strike*1|Hail Of Thorns*1|Hunters Mark*1|Cordon Of Arrows*2|Silence*2|Pass Without A Trace*2|Lightning Arrow*3|Conjure Barrage*3	08 29 18	CN	N	C	Tabaxi	Ensnaring Strike*1|Hail of Thorns*1|Hunter’s Mark*1|Cordon Of Arrows*2|Silence*2|Pass Without Trace*2|Lightning Arrow*3|Conjure Barrage*3	Longbow|Trident|Net|Rapier	12-15	silly_swanson
b2ac88	Human	Mercenary Veteran	2018-10-14T14:42:59Z	Fighter 12	Fighter	Champion	12	Great Weapon Master|Charger|Savage Attacker|Heavy Armor Master|Martial Adept	112	20	22	15	18	12	14	10		Athletics|Acrobatics|Animal Handling|Intimidation|Persuasion	Greatsword		10 14 18		NA	NA	Human		Greatsword	12-15	eager_shirley
a27429	Human	Courtier	2018-06-25T03:50:11Z	Cleric 12	Cleric	Forge Domain	12	Heavy Armor Master	119	17	20	12	18	10	14	9		History|Religion|Insight|Medicine|Persuasion	Mace|Crossbow, light	Identify*1|Searing Smite*1|Heat Metal*2|Magic Weapon*2|Elemental Weapon*3|Protection from Energy*3|Fabricate*4|Wall of Fire*4|Animate Objects*5|Creation*5	06 24 18		NA	NA	Human	Identify*1|Searing Smite*1|Heat Metal*2|Magic Weapon*2|Elemental Weapon*3|Protection from Energy*3|Fabricate*4|Wall of Fire*4|Animate Objects*5|Creation*5	Mace|Crossbow, Light	12-15	trusting_thompson
642f2c	Half-Orc	Barbarian Tribe Member	2018-06-25T04:01:08Z	Barbarian 12	Barbarian	Path of the Zealot	12		188	20	20	20	20	11	10	11		Athletics|Nature|Perception|Survival|Intimidation	Greataxe|Handaxe|Javelin		06 24 18		NA	NA	Half-Orc		Greataxe|Handaxe|Javelin	12-15	jovial_bose
56b2db	Forest Gnome	Hermit	2018-06-25T03:43:18Z	Wizard 12	Wizard	School of Evocation	12		100	14	13	18	16	20	16	14		Arcana|Religion|Insight|Medicine	Quarterstaff		06 24 18		NA	NA	Gnome		Quarterstaff	12-15	reverent_austin
321a37	Variant	Sage	2018-06-25T03:57:42Z	Sorcerer 12	Sorcerer	Draconic Bloodline	12	Observant	107	18	13	20	16	16	16	20		Arcana|History|Insight|Persuasion	Crossbow, light|Dagger		06 24 18		NA	NA	Half-Elf		Crossbow, Light|Dagger	12-15	youthful_johnson
7919c2	Scourge Aasimar	Knight	2018-06-25T04:04:28Z	Paladin 12	Paladin	Oath of Vengeance	12		139	20	20	14	18	10	16	16		History|Insight|Intimidation|Persuasion	Warhammer|Javelin	Bane*1|Hunter’s Mark*1|Hold Person*2|Misty Step*2|Haste*3|Protection from Energy*3	06 24 18		NA	NA	Aasimar	Bane*1|Hunter’s Mark*1|Hold Person*2|Misty Step*2|Haste*3|Protection from Energy*3	Warhammer|Javelin	12-15	inspiring_yonath
2242a7	Ghastly Halfling	Entertainer	2018-06-25T04:03:03Z	Bard 12	Bard	College of Swords	12		110	16	8	20	16	10	14	20		Acrobatics|Stealth|Perception|Deception|Performance	Dagger|Shortsword|Scimitar|Crossbow, light		06 24 18		NA	NA	Halfling		Dagger|Shortsword|Scimitar|Crossbow, Light	12-15	vigorous_robinson
9a7b7f	Tiefling	Cloistered Scholar	2018-06-25T03:48:24Z	Warlock 12	Warlock	The Celestial	12		117	16	10	20	16	12	18	20		Arcana|History|Investigation|Nature	Crossbow, light|Dagger	Light*0|Sacred Flame*0	06 24 18		NA	NA	Tiefling	Light*0|Sacred Flame*0	Crossbow, Light|Dagger	12-15	laughing_mclaren
033ce0	Shadow Elf	Outlander	2018-06-25T04:05:47Z	Ranger 12	Ranger	Hunter	12	Sharpshooter|Elven Accuracy	131	16	11	20	16	12	14	12		Athletics|Stealth|Investigation|Nature|Perception|Survival	Shortsword|Longbow		06 24 18		NA	NA	Elf		Shortsword|Longbow	12-15	infallible_tesla
2242a7	Stout Halfling	Sailor	2018-06-25T03:55:37Z	Rogue 12	Rogue	Swashbuckler	12	Alert|Mobile	141	16	10	20	20	10	14	12		Athletics|Sleight of Hand|Stealth|Investigation|Perception|Deception	Dagger|Shortsword|Scimitar		06 24 18		NA	NA	Halfling		Dagger|Shortsword|Scimitar	12-15	vigorous_robinson
c58946	Mountain Dwarf	Knight	2018-06-25T03:54:28Z	Fighter 12	Fighter	Samurai	12	Heavy Armor Master|Polearm Master|Sentinel	162	16	20	14	20	11	14	13		History|Animal Handling|Perception|Intimidation|Persuasion	Halberd|Maul|Crossbow, light		06 24 18		NA	NA	Dwarf		Halberd|Maul|Crossbow, Light	12-15	lucid_jones
c2e04f	Dark Elf	Hermit	2019-01-13T00:12:20Z	Sorcerer 12	Sorcerer	Draconic Bloodline	12		98	16	10	16	16	12	13	20		Arcana|Religion|Medicine|Perception|Intimidation	Mace|Dagger		01 12 19		NA	NA	Elf		Mace|Dagger	12-15	friendly_ellis
624b00	Tortle	Folk Hero	2018-08-29T09:15:46Z	Paladin 12	Paladin	Oath of Ancients	12	Lucky	124	18	19	23	18	10	13	18		Athletics|Animal Handling|Survival|Persuasion	Battleaxe|Javelin|claw attak|Greataxe|Mallet of silvanus	Ensnaring Strike*1|Speak with Animals R*1|Shield of faith*1|thunderous smite*1|Purify food and drink R*1|Compelled duel*1|protection from good and evil*1|Command*1|detect magic R*1|Bless*1|Wrathful smite*1|Divine Favour*1|Cure wounds*1|Moonbeam*2|Misty Step*2|Lesser restoration*2|Branding Strike*2|Find Steed*2|Zone of truth*2|Magic weapon*2|Plant Growth*3|Protection from Energy*3|Aura of Vitality*3|Remove curse*3|Daylight*3|Blinding smite*3|Elemental weapon*3	08 29 18		NA	NA	Turtle	Ensnaring Strike*1|Speak with Animals*1|Shield of Faith*1|Thunderous Smite*1|Purify Food and Drink*1|Compelled Duel*1|Protection from Evil and Good*1|Command*1|Detect Magic*1|Bless*1|Wrathful Smite*1|Divine Favor*1|Cure Wounds*1|Moonbeam*2|Misty Step*2|Lesser Restoration*2|Branding Smite*2|Find Steed*2|Zone of Truth*2|Magic Weapon*2|Plant Growth*3|Protection from Energy*3|Aura Of Vitality*3|Remove Curse*3|Daylight*3|Blinding Smite*3|Elemental Weapon*3	Battleaxe|Javelin|Greataxe	12-15	zealous_khayyam
25180d	Scourge Aasimar	Haunted One	2018-12-15T07:56:45Z	Wizard 12	Wizard	School of Evocation	12	Elemental Adept|Tough	120	12	8	15	14	17	8	14		Arcana|History|Investigation|Insight	Quarterstaff		12 14 18		NA	NA	Aasimar		Quarterstaff	12-15	determined_joliot
7acb63	Serpentblood	Outlander	2018-12-15T08:01:24Z	Sorcerer 12	Sorcerer	Wild Magic	12	Elemental Adept	108	13	12	17	17	14	14	20		Athletics|Insight|Survival|Intimidation	Quarterstaff|Dagger		12 15 18		NA	NA	Yaun-Ti		Quarterstaff|Dagger	12-15	determined_hamilton
2f3e92	Goblin	Barbarian Tribe Member	2018-12-15T07:55:29Z	Barbarian 12	Barbarian	Path of the Zealot	12	Grappler|Savage Attacker	204	19	19	18	20	9	10	13		Athletics|Nature|Animal Handling|Survival	Battleaxe|Handaxe|Javelin		12 14 18		NA	NA	Goblin		Battleaxe|Handaxe|Javelin	12-15	suspicious_ellis
52168c	Half-Orc	Barbarian Tribe Member	2018-12-15T07:55:53Z	Cleric 12	Cleric	Death Domain	12		132	18	19	14	16	10	18	13		Athletics|Religion|Medicine|Survival|Intimidation	Warhammer|Spear	False Life*1|Ray of Sickness*1|Blindness/Deafness*2|Ray of Enfeeblement*2|Animate Dead*3|Vampiric Touch*3|Blight*4|Death Ward*4|Antilife Shell*5|Cloudkill*5	12 14 18		NA	NA	Half-Orc	False Life*1|Ray of Sickness*1|Blindness/Deafness*2|Ray of Enfeeblement*2|Animate Dead*3|Vampiric Touch*3|Blight*4|Death Ward*4|Antilife Shell*5|Cloudkill*5	Warhammer|Spear	12-15	cool_moore
8ed055	Warforged	Mercenary Veteran	2018-12-15T07:54:40Z	Fighter 12	Fighter	Champion	12	Tavern Brawler|Tough	192	18	20	16	18	9	12	16		Athletics|Survival|Intimidation|Persuasion	Greatsword|Maul|Handaxe		12 14 18		NA	NA			Greatsword|Maul|Handaxe	12-15	clever_pascal
efd787	Goliath	Hermit	2018-12-15T08:01:04Z	Warlock 12	Warlock	The Undying	12	Ritual Caster	132	14	18	17	17	8	16	20		Athletics|Investigation|Religion|Medicine|Intimidation	Mace|Mace|Dagger	Spare the Dying*0	12 15 18		NA	NA	Goliath	Spare the Dying*0	Mace|Dagger	12-15	bold_antonelli
f1bfc1	Lineage - Baal	Haunted One	2018-12-15T07:57:08Z	Wizard 12	Wizard	School of Abjuration	12	Tough	120	12	8	14	14	18	8	16		Arcana|History|Investigation|Insight	Dagger		12 14 18		NA	NA	Tiefling		Dagger	12-15	keen_mcclintock
f85372	Warforged	Knight	2018-12-15T07:56:21Z	Fighter 12	Fighter	Champion	12	Dual Wielder|Tough	192	20	20	19	19	8	10	15	lawful neutral	Athletics|Religion|Intimidation|Persuasion	Greatsword|Longsword|Handaxe		12 14 18	LN	N	L			Greatsword|Longsword|Handaxe	12-15	wonderful_merkle
